# Min Max
1.633175536404646846e+04 1.071178847471799552e+08
3.917884607178979059e+04 2.838593036830042303e+07
2.265216650560811831e+04 1.858682317776194960e+07
2.207974217157005842e+04 1.528287960014644265e+07
1.895668862414533214e+04 1.014787726235030405e+07
1.601236679475653727e+04 7.458491481589742005e+06
1.239334535631818108e+04 5.454955767258433625e+06
1.037528851111413132e+04 3.531527465311753098e+06
1.085032252818654160e+04 2.420349391367962118e+06
9.531232151569289272e+03 1.959281156388550764e+06
8.834790357940148169e+03 1.537328641872745939e+06
8.102656902946995615e+03 1.122924217718998203e+06
7.311975285272466863e+03 9.904847692612963729e+05
7.721191119883722422e+03 8.560238524554450996e+05
7.131254842222324442e+03 7.764429752924717031e+05
6.848932467182773507e+03 7.999504821302845376e+05
6.785188555526439814e+03 7.182572057366324589e+05
6.238284927113717458e+03 7.296831920402131509e+05
5.711213465069028643e+03 7.043594987953803502e+05
5.662683084156272344e+03 6.656045745088469703e+05
5.717949185611033499e+03 6.318029053845024901e+05
5.251872341825986041e+03 6.073607953904020833e+05
5.202870536550386532e+03 5.937423076483270852e+05
5.009022610992839873e+03 5.737748530226720031e+05
4.880818578575901483e+03 5.296940246772918617e+05
4.700966975826007911e+03 4.800421122434257995e+05
4.581836047278717160e+03 4.621001832789929467e+05
4.510130243811884611e+03 4.397203611831614398e+05
4.410570655549627190e+03 4.095260156425473397e+05
4.296250261263502580e+03 3.935777285933065577e+05
4.139830471795476114e+03 3.784692517011119635e+05
4.120540560055450442e+03 3.592817106826038216e+05
4.069635800691306031e+03 3.527280729489230434e+05
3.993661617779257085e+03 3.341067455917438492e+05
3.916786215217595327e+03 3.216071205983005348e+05
3.819074219925617399e+03 3.134307915188908228e+05
3.793408939487792850e+03 2.926501828471128829e+05
3.646771985804007272e+03 2.937745099158249795e+05
3.623299221184577618e+03 2.893867604150627740e+05
3.584991502057362140e+03 2.793933165085756918e+05
3.555154080208807954e+03 2.755210872724455548e+05
3.464635910906504705e+03 2.655308782848966657e+05
3.388812709890941733e+03 2.550393819968349126e+05
3.362530951333758821e+03 2.458186338455244259e+05
3.290118679876452461e+03 2.439532014270914369e+05
3.288134711000054722e+03 2.425188592381081253e+05
3.264096210566804075e+03 2.352150196922105679e+05
3.167843812438093209e+03 2.208906449661873048e+05
3.154692628968332883e+03 2.182639312672956148e+05
3.105059602708368857e+03 2.097833832282670774e+05
3.069930017506523200e+03 2.099527771762602497e+05
3.049164639383624035e+03 2.031095227483799972e+05
3.040875172477706656e+03 1.989284222293546773e+05
2.995496527919687651e+03 1.931895293735390296e+05
3.001940338712605808e+03 1.913300616921635519e+05
2.963717008016361888e+03 1.840034346380179923e+05
2.924200700505877649e+03 1.821481703813313216e+05
2.905695380560519425e+03 1.770291316342404753e+05
2.859122350958352854e+03 1.778705114119151549e+05
2.888356247613487540e+03 1.727184079589145840e+05
2.800682457803233319e+03 1.685450607436678547e+05
2.799855880695829455e+03 1.636177981570629054e+05
2.794803854612461691e+03 1.595287319058761059e+05
2.773382785139080170e+03 1.593083135296277178e+05
2.773466941552234402e+03 1.540116425279670220e+05
2.739496800153867298e+03 1.526232874892282416e+05
2.718798699642953579e+03 1.507395915175458940e+05
2.715944325448567724e+03 1.483293784736429225e+05
2.691615763790180154e+03 1.457223837588464085e+05
2.691388946528550150e+03 1.439409067206975888e+05
2.651154157923130242e+03 1.409106413659880927e+05
2.649288288790255592e+03 1.387036381288550037e+05
2.615666203256869721e+03 1.370199845092588221e+05
2.607147106308743787e+03 1.341867105097381282e+05
2.593137587209602316e+03 1.335789787977546221e+05
2.590479413928328086e+03 1.322421386570878676e+05
2.586755059521686235e+03 1.302633068525926647e+05
2.562927996958540916e+03 1.281445592262857535e+05
2.557517781113736419e+03 1.252194612488364946e+05
5.733150307788133226e-02 5.359369452424740388e-01
1.325543878090177340e-02 8.698072334697566632e-02
4.656710551843386003e-01 9.425715691317669842e-01
7.739972246188859817e-01 1.228480371183253705e+00
5.589835023877481879e-01 1.044438667504934637e+00
