# Train Val
4.251424044370651245e+00 6.781516174475351599e-01
-9.627321039636930200e-01 -2.546487569808959961e+00
-2.762428065141042222e+00 -3.293862740198771011e+00
-3.340207636356353760e+00 -3.729631821314493667e+00
-4.399272302786509492e+00 -5.594679514567057588e+00
-6.339908401171366670e+00 -7.419042428334553740e+00
-7.790310660998026826e+00 -8.772077560424804688e+00
-1.034624457359313965e+01 -1.462312793731689453e+01
-1.096923196315765381e+01 -1.753197987874348840e+01
-1.344412867228190045e+01 -1.677133305867512902e+01
-1.800770680109659949e+01 -1.980969746907551965e+01
-1.953780412673950195e+01 -2.050481859842936316e+01
-2.044380998611450195e+01 -1.937457275390625000e+01
-2.056504615147908410e+01 -2.323347918192545691e+01
-2.162096055348714074e+01 -2.351926867167155066e+01
-2.232520882288615027e+01 -2.297833124796549598e+01
-1.983429638544718543e+01 -2.102780723571777344e+01
-2.243852170308430871e+01 -2.171889368693033973e+01
-2.396600675582885742e+01 -2.427776400248209754e+01
-2.434184439977009973e+01 -2.381084760030110559e+01
-2.377501869201660156e+01 -2.010921986897786340e+01
-2.258264605204264441e+01 -2.343223253885905066e+01
-2.336966133117675781e+01 -2.358843167622883996e+01
-2.387944968541463098e+01 -2.385578282674153527e+01
-2.341424687703450402e+01 -2.524065526326497277e+01
-2.478605397542317590e+01 -2.552988815307617188e+01
-2.293566926320393762e+01 -2.422356796264648438e+01
-2.466641378402709961e+01 -2.376514816284179688e+01
-2.315817260742187500e+01 -2.337722778320312500e+01
-2.318609523773193359e+01 -2.321567726135253906e+01
-2.406067037582397461e+01 -2.472019259134928504e+01
-2.460136779149373254e+01 -2.512320454915364465e+01
-2.527894194920857629e+01 -2.559650103251139441e+01
-2.336095507939656457e+01 -2.466712951660156250e+01
-2.534487501780192176e+01 -2.505472819010416785e+01
-2.410564804077148438e+01 -2.304631996154785156e+01
-2.484638992945353309e+01 -2.331737200419108191e+01
-2.462352625528971473e+01 -2.530577278137207031e+01
-2.419395256042480469e+01 -1.997070312500000000e+01
-2.386333417892456055e+01 -2.040602302551269531e+01
-2.252191289265950402e+01 -2.394556554158528527e+01
-2.508953078587849816e+01 -2.424818483988444129e+01
-2.431888977686564246e+01 -2.234789276123046875e+01
-2.476626714070637902e+01 -2.354526392618815223e+01
-2.397303485870361328e+01 -2.507303810119628906e+01
-2.490308284759521484e+01 -2.007417233784993371e+01
-2.306470823287963867e+01 -2.344362131754557410e+01
-2.524111827214558801e+01 -2.534831873575846473e+01
-2.472016874949137488e+01 -2.423174985249837121e+01
-2.446396811803181848e+01 -2.365863355000813684e+01
-2.503292846679687500e+01 -2.490150006612141809e+01
-2.585397195816040039e+01 -2.487312189737955848e+01
-2.513884687423706055e+01 -2.393874613444010535e+01
-2.490961186091105262e+01 -2.364509709676106652e+01
-2.472979291280110559e+01 -1.864985402425130090e+01
-2.244377040863037109e+01 -2.489318466186523438e+01
-2.384283526738484582e+01 -2.101828702290852746e+01
-2.398303111394246301e+01 -2.088955752054850379e+01
-2.310138654708862305e+01 -2.499412345886230469e+01
-2.563560088475545129e+01 -2.584780184427897254e+01
-2.606730620066324988e+01 -2.464202054341633996e+01
-2.573061291376749793e+01 -2.001518313090006629e+01
-2.187339607874552527e+01 -2.311527824401855469e+01
-2.356573375066121301e+01 -2.409222221374511719e+01
-2.505025529861450195e+01 -2.320531209309895715e+01
-2.456656153996785363e+01 -2.461188952128092566e+01
-2.517906967798868934e+01 -2.522555287679036340e+01
-2.554735358556111535e+01 -2.324333254496256629e+01
-2.531274890899658203e+01 -2.430548222859700402e+01
-2.470271237691243371e+01 -2.535069783528645715e+01
-2.282624737421671668e+01 -2.208411725362141809e+01
-2.416404883066813269e+01 -2.506694285074869910e+01
-2.442533953984578332e+01 -2.524731190999348840e+01
-2.554932769139607629e+01 -2.404693730672200402e+01
-2.596853446960449219e+01 -2.336016845703125000e+01
-2.378437773386637488e+01 -2.259587160746256629e+01
-2.417903391520182410e+01 -2.488543828328450402e+01
-2.506229623158772668e+01 -2.423524093627929688e+01
-2.624432166417439660e+01 -2.452414385477701941e+01
-2.446850792566935340e+01 -2.535961151123046875e+01
-2.493668397267659387e+01 -2.271060244242350379e+01
-2.563705698649088660e+01 -2.454190190633137902e+01
-2.607898187637329102e+01 -2.387694676717122277e+01
-2.654907894134521484e+01 -2.472549883524576941e+01
-2.590196911493937293e+01 -2.542387453715006629e+01
-2.653994766871134559e+01 -2.460900751749674598e+01
-2.559974352518717566e+01 -2.487447929382324219e+01
-2.620623556772867957e+01 -2.310124524434407434e+01
-2.593768501281738281e+01 -2.423578389485676965e+01
-2.628777281443278113e+01 -2.380443890889485559e+01
-2.488121541341145715e+01 -2.076859410603841027e+01
-2.464331610997517785e+01 -2.344790649414062500e+01
-2.561158974965413293e+01 -2.485033416748046875e+01
-2.673629872004191199e+01 -2.498535855611165246e+01
-2.686777766545613488e+01 -2.521757634480794152e+01
-2.555396159489949426e+01 -2.098719088236491004e+01
-2.380489794413248816e+01 -2.469523111979166785e+01
-2.307033729553222656e+01 -2.437723414103190223e+01
-2.523156817754109582e+01 -2.305324618021647254e+01
-2.610968367258707801e+01 -2.317258516947428504e+01
-2.612998676300048828e+01 -2.549594370524088660e+01
-2.696705722808837891e+01 -2.547538439432780066e+01
-2.659975449244181434e+01 -2.486267344156901160e+01
-2.643259302775065223e+01 -2.435950851440429688e+01
-2.606133604049682617e+01 -2.539860916137695312e+01
-2.321916818618774414e+01 -2.138553810119628906e+01
-2.348219474156697473e+01 -2.492508188883463660e+01
-2.571961132685343543e+01 -2.511183611551920691e+01
-2.521202802658081055e+01 -2.159443346659342566e+01
-2.508931096394856652e+01 -2.542186609903971473e+01
-2.562721840540568152e+01 -2.496708552042643348e+01
-2.644513829549153527e+01 -2.465381622314453125e+01
-2.659088309605916223e+01 -2.465066655476887902e+01
-2.680743837356567383e+01 -2.489087613423665246e+01
-2.667466068267822266e+01 -2.459285100301106652e+01
-2.598234303792317590e+01 -2.314419110616048059e+01
-2.643984365463256836e+01 -2.466276486714680871e+01
-2.644637664159138879e+01 -2.565210533142089844e+01
-2.642256530125935754e+01 -2.198958142598469934e+01
-2.401916853586832801e+01 -2.266669336954752723e+01
-2.442882442474365234e+01 -2.367835299173991004e+01
-2.560531854629516602e+01 -2.382868067423502723e+01
-2.663955116271972656e+01 -2.398894246419270715e+01
-2.693960698445637902e+01 -2.517493375142415246e+01
-2.676405477523803711e+01 -2.157984606424967566e+01
-2.328409306208292762e+01 -2.066469701131184777e+01
-2.513188441594441613e+01 -2.444983037312825402e+01
-2.652060000101725379e+01 -2.281958198547363281e+01
-2.569667863845825195e+01 -2.472290102640787879e+01
-2.602387396494547644e+01 -2.467352167765299598e+01
-2.602267328898112098e+01 -2.460697873433430871e+01
-2.739203945795695105e+01 -2.491374206542968750e+01
-2.675646845499674598e+01 -2.485008875528971473e+01
-2.632451534271240234e+01 -2.521783002217610559e+01
-2.606601397196451941e+01 -2.221426836649576941e+01
-2.668276548385620117e+01 -2.462883567810058594e+01
-2.538580433527628699e+01 -2.369542948404948035e+01
-2.597824684778849402e+01 -2.518023490905761719e+01
-2.738446569442749023e+01 -2.510876655578613281e+01
-2.653853495915730676e+01 -2.454854138692219934e+01
-2.670918226242065430e+01 -2.450860087076823035e+01
-2.669199244181315223e+01 -2.537480672200520715e+01
-2.643140951792399207e+01 -2.493214352925618371e+01
-2.652291695276896277e+01 -2.500324948628743371e+01
-2.601112588246663293e+01 -2.488898722330729285e+01
-2.697284126281738281e+01 -2.416913477579752723e+01
-2.628619750340779504e+01 -2.410538228352864465e+01
-2.628583812713623047e+01 -2.492040888468424598e+01
-2.563789637883504113e+01 -2.192121251424153527e+01
-2.515735626220703125e+01 -2.451897493998209754e+01
-2.678872712453206262e+01 -2.491610018412272254e+01
-2.769995387395222863e+01 -2.541672770182291785e+01
-2.645829709370930871e+01 -2.529213015238444129e+01
-2.757276042302449426e+01 -2.447329330444335938e+01
-2.763003460566202918e+01 -2.492022514343261719e+01
-2.786659860610961914e+01 -2.488146273295084754e+01
-2.619725402196248254e+01 -2.375456237792968750e+01
-2.627780548731486121e+01 -2.485955301920573035e+01
-2.778478654225667199e+01 -2.522507095336914062e+01
-2.636168209711710730e+01 -2.288896433512369910e+01
-2.499762439727783203e+01 -2.246306228637695312e+01
-2.512636343638102332e+01 -2.432820828755696496e+01
-2.637446085611979285e+01 -2.390804926554362098e+01
-2.658579985300699988e+01 -2.466952578226725379e+01
-2.720817168553670129e+01 -2.433714930216471473e+01
-2.662875270843505859e+01 -2.406247202555338660e+01
-2.661410363515217981e+01 -2.477576828002929688e+01
-2.757003307342529297e+01 -2.464647610982258996e+01
-2.690183178583781043e+01 -2.495927429199218750e+01
-2.668702109654744348e+01 -2.435278701782226562e+01
-2.738824160893758020e+01 -2.380253283182780066e+01
-2.701444975535074988e+01 -2.497476959228515625e+01
-2.695373264948527137e+01 -2.540594609578450402e+01
-2.396012814839680871e+01 -2.051573753356933594e+01
-2.367935355504353723e+01 -2.430978838602701941e+01
-2.608238331476847449e+01 -2.393710072835286340e+01
-2.761608282725016394e+01 -2.447927665710449219e+01
-2.657831350962321082e+01 -2.417882092793782434e+01
-2.531683921813964844e+01 -2.489957873026530066e+01
-2.605173699061075965e+01 -2.171114985148112098e+01
-2.340752553939819336e+01 -2.182450103759765625e+01
-2.503611962000529090e+01 -2.434019978841145715e+01
-2.655353959401448449e+01 -2.486028480529785156e+01
-2.694447485605875769e+01 -2.426991399129231652e+01
-2.570192050933837891e+01 -2.300473213195800781e+01
-2.637135601043701172e+01 -2.456509399414062500e+01
-2.749015712738037109e+01 -2.473358662923176965e+01
-2.765642817815144738e+01 -2.328419303894042969e+01
-2.747457981109619141e+01 -2.393891970316569129e+01
-2.599195702870686731e+01 -2.374704869588216027e+01
-2.565244817733764648e+01 -2.048398907979329309e+01
-2.554599666595458984e+01 -2.489167658487955848e+01
-2.718789720535278320e+01 -2.426969337463378906e+01
-2.823860740661621094e+01 -2.513518969217936316e+01
-2.483269977569580078e+01 -2.384875742594401160e+01
-2.627623271942138672e+01 -2.409049669901530066e+01
-2.584199873606364051e+01 -2.397059694925944129e+01
-2.607799100875854492e+01 -2.437847328186035156e+01
-2.737002420425415039e+01 -2.483360735575358191e+01
-2.695365683237711707e+01 -2.375650215148925781e+01
-2.567458899815877160e+01 -2.432016245524088660e+01
-2.675620857874552527e+01 -2.415174611409505090e+01
-2.770437320073445520e+01 -2.426713562011718750e+01
-2.713847827911376953e+01 -2.509298451741536340e+01
-2.679525788625081262e+01 -2.447400538126627723e+01
-2.706777350107828894e+01 -2.473549906412760535e+01
-2.812374130884806434e+01 -2.467849032084147254e+01
-2.825857623418172082e+01 -2.438127517700195312e+01
-2.716383488972981652e+01 -2.327523485819498816e+01
-2.661049636205037316e+01 -2.387431017557780066e+01
-2.563768498102824012e+01 -2.036949539184570312e+01
-2.415336736043294152e+01 -2.374497540791829309e+01
-2.545141156514485559e+01 -2.307593282063801965e+01
-2.747560103734334191e+01 -2.447953987121582031e+01
-2.688811906178792199e+01 -2.512169265747070312e+01
-2.681998554865519324e+01 -2.448997370402018348e+01
-2.739239756266276160e+01 -2.459449831644694129e+01
-2.590975952148437500e+01 -2.242306327819824219e+01
-2.543068631490071496e+01 -2.392674954732258996e+01
-2.520592530568440637e+01 -2.344589742024739465e+01
-2.693392340342203894e+01 -2.504296684265136719e+01
-2.675695419311523438e+01 -2.371667989095051965e+01
-2.803879006703694543e+01 -2.476532109578450402e+01
-2.830839729309082031e+01 -2.350153541564941406e+01
-2.738711039225260535e+01 -2.487340037027994910e+01
-2.741340494155883789e+01 -2.424382464090983191e+01
-2.552477423350016394e+01 -2.218618965148925781e+01
-2.539695247014363488e+01 -2.416300137837727746e+01
-2.641736570994059363e+01 -2.406363995869954309e+01
-2.727347485224406043e+01 -2.370092519124348840e+01
-2.645799954732258996e+01 -2.451161066691080848e+01
-2.720669158299763879e+01 -2.447936820983886719e+01
-2.573930692672729492e+01 -2.498226356506347656e+01
-2.623925431569417199e+01 -2.336322275797526160e+01
-2.653234958648681641e+01 -2.432896169026692590e+01
-2.699728647867838660e+01 -2.470021247863769531e+01
-2.772249905268351355e+01 -2.387432543436686316e+01
-2.708009131749470910e+01 -2.484712918599446496e+01
-2.701432720820109168e+01 -2.379125912984212121e+01
-2.683828242619832238e+01 -2.430782572428385535e+01
-2.778145742416381836e+01 -2.322878519694010535e+01
-2.747705205281575402e+01 -2.460480880737304688e+01
-2.777256886164347449e+01 -2.399154790242512902e+01
-2.757141653696696082e+01 -2.378793970743815223e+01
-2.794704484939575195e+01 -2.320003763834635535e+01
-2.666794649759928504e+01 -2.370452690124511719e+01
-2.587140480677286902e+01 -2.453124109903971473e+01
-2.666100152333577356e+01 -2.346856053670247277e+01
-2.612096389134724816e+01 -2.185652478535969934e+01
-2.625630823771158973e+01 -2.431609471638997277e+01
-2.694155836105346680e+01 -2.470033137003580848e+01
-2.834070491790771484e+01 -2.451793607076008996e+01
-2.807946268717448035e+01 -2.174382845560709754e+01
-2.605942487716674805e+01 -2.298179308573405066e+01
-2.730371427536010742e+01 -2.218206532796223840e+01
-2.720839532216389856e+01 -2.177970186869303504e+01
-2.808647076288859168e+01 -2.416798210144042969e+01
-2.870679394404093543e+01 -2.408941268920898438e+01
-2.826891311009724816e+01 -2.296506055196126184e+01
-2.762590630849202356e+01 -2.379335657755533973e+01
-2.876034530003865441e+01 -2.411979420979817590e+01
-2.621274820963541785e+01 -2.475560569763183594e+01
-2.715678771336873254e+01 -2.477680651346842566e+01
-2.816660420099894324e+01 -2.420851071675618371e+01
-2.741755660374959191e+01 -2.476510047912597656e+01
-2.756082677841186523e+01 -2.353889528910319129e+01
-2.672851530710856238e+01 -2.152244440714518348e+01
-2.604101928075154504e+01 -2.510978889465332031e+01
-2.785412279764811316e+01 -2.476290893554687500e+01
-2.590519237518310547e+01 -2.415736643473307410e+01
-2.658399391174316406e+01 -2.189569918314616004e+01
-2.642020066579182824e+01 -2.459063529968261719e+01
-2.794736019770304480e+01 -2.259111531575520715e+01
-2.562276013692219934e+01 -2.263766543070475379e+01
-2.729318428039550781e+01 -2.397891044616699219e+01
-2.670232915878295898e+01 -2.493978246053059777e+01
-2.713671493530273438e+01 -2.484734153747558594e+01
-2.854671192169189453e+01 -2.417103195190429688e+01
-2.905897378921508789e+01 -2.385370190938313684e+01
-2.811870431900024414e+01 -2.444499397277832031e+01
-2.631906112035115441e+01 -2.404290326436360559e+01
-2.536676740646362305e+01 -2.093711662292480469e+01
-2.447864103317260742e+01 -2.371360333760579309e+01
-2.775358438491821289e+01 -2.332324473063151160e+01
-2.566073036193847656e+01 -2.248903656005859375e+01
-2.657759443918864051e+01 -2.478587849934895715e+01
-2.733562564849853516e+01 -2.261201540629069129e+01
-2.643603754043579102e+01 -2.255870056152343750e+01
-2.534099880854288855e+01 -2.387851524353027344e+01
-2.620702727635701379e+01 -2.219508806864420691e+01
-2.505168692270914832e+01 -2.431587028503417969e+01
-2.759838787714640418e+01 -2.438625844319661340e+01
-2.858159081141154090e+01 -2.233895111083984375e+01
-2.446876351038615027e+01 -2.055083338419596473e+01
-2.648597574234008789e+01 -2.483321444193522254e+01
-2.501825475692749023e+01 -2.284816042582194129e+01
-2.660016695658366004e+01 -2.216374206542968750e+01
-2.675834131240844727e+01 -2.404713122049967566e+01
-2.626646661758422852e+01 -2.256420834859212121e+01
-2.679274717966715613e+01 -2.412775929768880090e+01
-2.770875072479248047e+01 -2.414065615336100379e+01
-2.891961510976155481e+01 -2.469347000122070312e+01
-2.832951911290486535e+01 -2.475935109456380090e+01
-2.749889262517293176e+01 -2.491297658284505090e+01
-2.627190891901652137e+01 -2.406872749328613281e+01
-2.738258043924967566e+01 -2.370528920491536340e+01
-2.866278966267903527e+01 -2.459087181091308594e+01
-2.775403769810994348e+01 -2.525560124715169152e+01
-2.741061051686604699e+01 -2.430882453918457031e+01
-2.648969507217407227e+01 -2.377656809488932410e+01
-2.500868272781372070e+01 -2.349528566996256629e+01
-2.711365572611491004e+01 -2.394436836242675781e+01
-2.763632663091023645e+01 -2.433439572652180871e+01
-2.685614077250162879e+01 -2.420820617675781250e+01
-2.615387026468912879e+01 -2.413930638631184777e+01
-2.774883127212524414e+01 -2.391794522603352746e+01
-2.753757317860921106e+01 -2.480795923868815223e+01
-2.695911614100138465e+01 -2.415466245015462121e+01
-2.620447476704915246e+01 -2.159794553120930871e+01
-2.382665967941284180e+01 -2.082635561625162879e+01
-2.654800701141357422e+01 -2.418176460266113281e+01
-2.842483568191528320e+01 -2.402591514587402344e+01
-2.839817031224568566e+01 -2.449319267272949219e+01
-2.751259867350260535e+01 -2.383104451497395715e+01
-2.751494852701823035e+01 -2.474117596944173059e+01
-2.819155343373616418e+01 -2.354877980550130090e+01
-2.723131529490153113e+01 -2.421372985839843750e+01
-2.709322214126586914e+01 -2.414436912536621094e+01
-2.748053010304768762e+01 -2.466110547383626184e+01
-2.744537862141926965e+01 -2.370330111185709754e+01
-2.637489477793375769e+01 -2.434063720703125000e+01
-2.609279918670654297e+01 -2.331503105163574219e+01
-2.234621000289916992e+01 -2.177418200174967566e+01
-2.504050858815510949e+01 -2.310803604125976562e+01
-2.597202428181966027e+01 -2.445112864176432410e+01
-2.724298000335693359e+01 -2.423933982849121094e+01
-2.673510583241780481e+01 -2.307041613260905066e+01
-2.603144311904907227e+01 -2.441826184590657434e+01
-2.797740602493286133e+01 -2.405456542968750000e+01
-2.728298107782999793e+01 -2.327978070576985559e+01
-2.766045888264973840e+01 -2.448097801208496094e+01
-2.776930840810139856e+01 -2.367389170328776160e+01
-2.767824633916218957e+01 -2.355832608540852746e+01
-2.796935558319091797e+01 -2.386890347798665246e+01
-2.751083437601725379e+01 -2.482079315185546875e+01
-2.852332019805908203e+01 -2.378692563374837121e+01
-2.736269235610961914e+01 -2.450246111551920691e+01
-2.561338456471760949e+01 -2.320219357808430871e+01
-2.657443412144978723e+01 -2.426538467407226562e+01
-2.727609713872273645e+01 -2.439971605936686316e+01
-2.666312170028686523e+01 -2.418037668863932410e+01
-2.780151446660359582e+01 -2.128852272033691406e+01
-2.581037505467732629e+01 -2.375818061828613281e+01
-2.772666947046915809e+01 -2.438769721984863281e+01
-2.768367290496826172e+01 -2.359797795613606652e+01
-2.781046915054321289e+01 -2.426336733500162879e+01
-2.790781116485595703e+01 -2.364647420247395715e+01
-2.884303188323974609e+01 -2.405146535237630090e+01
-2.765191364288330078e+01 -2.394108200073242188e+01
