# Train Val
-6.295541402647050866e+00 -8.289861460526784853e+00
-8.285906064308296237e+00 -8.300301571687063173e+00
-8.354826393774001048e+00 -8.293859124183654785e+00
-8.392888517703040563e+00 -8.309632817904153868e+00
-8.405848725367400576e+00 -8.287133971850076719e+00
-8.395023640939744070e+00 -8.164964040120443300e+00
-8.402660087003546607e+00 -8.397788723309835390e+00
-8.464824195635520354e+00 -8.405548572540283203e+00
-8.495824676449016621e+00 -8.373914420604705811e+00
-8.584354226872072502e+00 -8.099674999713897705e+00
-8.487510984226808830e+00 -8.601165990034738584e+00
-8.658926887027288188e+00 -8.713609298070272402e+00
-8.734896041579165882e+00 -8.586510062217712402e+00
-8.832420409735986411e+00 -8.857366164525350527e+00
-8.914076716212903762e+00 -8.679246266682943300e+00
-8.966555866144471310e+00 -8.839053630828857422e+00
-9.114557625883715986e+00 -8.626387576262155577e+00
-9.141017841080488537e+00 -9.148065527280172304e+00
-9.170517093044216139e+00 -8.726913829644521670e+00
-9.192277108208607217e+00 -9.340850631395975157e+00
-9.405764361559334930e+00 -9.483205874760946230e+00
-9.455116417448399702e+00 -9.217898130416870117e+00
-9.594091350749387459e+00 -9.470131317774454160e+00
-9.668460619651664700e+00 -9.718603968620300293e+00
-9.688199988866257328e+00 -9.752743879954019590e+00
-9.841792672367418504e+00 -9.647695263226827578e+00
-9.887722168938587686e+00 -9.775636434555053711e+00
-9.908419023125858871e+00 -9.928067525227865175e+00
-1.010879616009986925e+01 -9.957156658172607422e+00
-1.001891182640851596e+01 -9.509742657343545957e+00
-1.023368347297280501e+01 -9.671647985776266054e+00
-1.014833892806101723e+01 -9.774656871954599424e+00
-1.034555862717709296e+01 -9.081668198108673096e+00
-1.039301654443902478e+01 -1.051190209388732910e+01
-1.036538664365218843e+01 -1.047772498925526996e+01
-1.057108053110413692e+01 -1.055139505863189697e+01
-1.028029498811495479e+01 -1.036061235268910785e+01
-1.046705549046144590e+01 -1.055417275428771973e+01
-1.071569164324614931e+01 -1.015681862831115723e+01
-1.063658587407257627e+01 -1.077922709782918353e+01
-1.065784363019264269e+01 -1.074754464626312256e+01
-1.070483988422458488e+01 -9.825551668802896543e+00
-1.092872869362265398e+01 -1.062426543235778809e+01
-1.081828780901634168e+01 -1.093697341283162494e+01
-1.101579631385156688e+01 -1.046743150552113910e+01
-1.115266645560830305e+01 -1.098832650979360004e+01
-1.109831350132570371e+01 -1.101980245113372803e+01
-1.116551207687895264e+01 -1.119609471162160297e+01
-1.122113605272972059e+01 -1.128728373845418353e+01
-1.125075682138992583e+01 -1.057564516862233539e+01
-1.125655792527279608e+01 -1.122074520587921143e+01
-1.132958786366349635e+01 -1.043339717388153076e+01
-1.125309828580436111e+01 -1.138859355449676514e+01
-1.105549712908470106e+01 -1.131219748655954938e+01
-1.145013826176271543e+01 -1.141870180765787701e+01
-1.147499671224820439e+01 -1.167632246017456055e+01
-1.138375662949125733e+01 -1.053877302010854144e+01
-1.150912187867245429e+01 -1.133699055512746234e+01
-1.163322677450664955e+01 -1.170630908012390137e+01
-1.174095405158350047e+01 -1.137442636489868164e+01
-1.171383056802264733e+01 -1.166908868153890033e+01
-1.186547101554224071e+01 -1.150273811817169189e+01
-1.173339442075309158e+01 -1.155583862463633160e+01
-1.142153206518140962e+01 -1.150916759173075299e+01
-1.177922888933601975e+01 -1.166860592365264893e+01
-1.216350226483102581e+01 -1.197979207833608051e+01
-1.189338021359201214e+01 -1.167644802729288678e+01
-1.212238161442643580e+01 -1.182597776254018207e+01
-1.217805371850223928e+01 -1.107088371117909809e+01
-1.219636209940506255e+01 -1.118628819783528705e+01
-1.202485813528804393e+01 -1.179440955320994000e+01
-1.225897849616357860e+01 -1.100423002243041992e+01
-1.198627513950154011e+01 -1.176441558202107807e+01
-1.215271759841401611e+01 -1.168024230003356934e+01
-1.219538193233942636e+01 -1.158927547931671143e+01
-1.238860423686140599e+01 -1.135237979888916016e+01
-1.251481512037374166e+01 -1.220594394207000732e+01
-1.241073477470268571e+01 -1.182388834158579449e+01
-1.214415361921665948e+01 -1.177847464879353900e+01
-1.265894733849218312e+01 -1.223333982626597027e+01
-1.238018888538166706e+01 -1.208840874830881695e+01
-1.262261191869186128e+01 -1.243333220481872559e+01
-1.259053704698207099e+01 -1.163059782981872559e+01
-1.242458326533689394e+01 -1.195945278803507428e+01
-1.244231764744904112e+01 -1.177188396453857422e+01
-1.259732960846464600e+01 -1.218684033552805523e+01
-1.250140776068477244e+01 -1.247999914487203021e+01
-1.256394166461491935e+01 -1.142087996006011963e+01
-1.279011416839341031e+01 -1.174212757746378522e+01
-1.260889663534649330e+01 -1.080468956629435162e+01
-1.260778126474154170e+01 -1.159734419981638531e+01
-1.268395200018155400e+01 -1.168207267920176129e+01
-1.253951496997122028e+01 -1.246233598391214947e+01
-1.294669207880052397e+01 -1.205532296498616596e+01
-1.306922308065123417e+01 -1.252018555005391498e+01
-1.287047654491359872e+01 -1.204580922921498676e+01
-1.292111087249497281e+01 -1.150639367103576660e+01
-1.310510873794555664e+01 -1.227450227737426758e+01
-1.292255930981393597e+01 -1.071641737222671509e+01
-1.292513756832834027e+01 -1.166282590230306049e+01
-1.272712160369097134e+01 -1.283780531088511090e+01
-1.297220126653121675e+01 -1.204400626818338971e+01
-1.314338713177179940e+01 -1.231620331605275531e+01
-1.298165592096619747e+01 -1.234924467404683490e+01
-1.331755971100370850e+01 -1.294301239649454693e+01
-1.282558007967674207e+01 -1.276541113853454590e+01
