# Min Max
1.921700702188580908e+04 1.068665445351734608e+08
2.813064928533763668e+04 2.705022595056160539e+07
1.890471244523897258e+04 1.778781259104225039e+07
2.043016908292211883e+04 1.502435863308299519e+07
1.827832519364827749e+04 9.928671906916778535e+06
1.558431035946745760e+04 7.305089646079823375e+06
1.091492809864258561e+04 5.392875928099121898e+06
9.805764172190412864e+03 3.565703733081231825e+06
8.672830051954044393e+03 2.467675068390035070e+06
8.956232254006174117e+03 2.029960468127477681e+06
8.366410826390427246e+03 1.591646994796319399e+06
7.692928375165925900e+03 1.167900484091268620e+06
7.055517351446488647e+03 1.030351539591749897e+06
6.908141839785736920e+03 8.771120294084907509e+05
6.987174815291926279e+03 8.111264598446663003e+05
6.365319875302965556e+03 8.231133284061651211e+05
5.981656699231216407e+03 7.475178474149502581e+05
5.647082259528307986e+03 7.399760854377960786e+05
5.591375775988520218e+03 7.123925485661715502e+05
5.299563491271564999e+03 6.737351900836155983e+05
5.030809526181684305e+03 6.339369266400781926e+05
4.763462775443130340e+03 6.090295261157988571e+05
4.744660149388383616e+03 6.002001325825229287e+05
4.598453144150857952e+03 5.797681551023190841e+05
4.480070481484800439e+03 5.348340974663442466e+05
4.394962460308569462e+03 4.863881639406612376e+05
4.265312777322083093e+03 4.691724442395325750e+05
4.143913671034901199e+03 4.444704132567651104e+05
3.953727939129325478e+03 4.160343404255164787e+05
3.872553119727642752e+03 4.020558566055066185e+05
3.747004989281313556e+03 3.894721935683705960e+05
3.753947354584811364e+03 3.668975639102535206e+05
3.722987864446452477e+03 3.614514321396239102e+05
3.602647442413237059e+03 3.428648441570395953e+05
3.511517646833333856e+03 3.307386361362158204e+05
3.464567004808830461e+03 3.208957779155992903e+05
3.436543205532696447e+03 2.986182959625876392e+05
3.285885240128908208e+03 3.003407340028024046e+05
3.276080320220359681e+03 2.938623993759625009e+05
3.221254764699049247e+03 2.830185258497928153e+05
3.181268726284398781e+03 2.794651075308520230e+05
3.081688039580147233e+03 2.692517632459722809e+05
3.105546238142394486e+03 2.571606268788507441e+05
3.045316157725078028e+03 2.483398951399451180e+05
3.001597602679814827e+03 2.470079897695098189e+05
2.927956466519341120e+03 2.448235806035299611e+05
2.919888688771299257e+03 2.366896481446742255e+05
2.892892472500409440e+03 2.235377425555459922e+05
2.855849316091742367e+03 2.207799687147306395e+05
2.813904396177125818e+03 2.134928531654079270e+05
2.756551232061511200e+03 2.135748464909695613e+05
2.768581628010105760e+03 2.052812589498074958e+05
2.738527055707300406e+03 2.021533054677947366e+05
2.704955322213418640e+03 1.967499231240872177e+05
2.677883959718696588e+03 1.941675185674513341e+05
2.621912426586035963e+03 1.876447204118834925e+05
2.624384431771342861e+03 1.843968026254381984e+05
2.638789988027733671e+03 1.783544997031820822e+05
2.607830732403265756e+03 1.792521706789190066e+05
2.578336603086869218e+03 1.742726394370802154e+05
2.534934222386575584e+03 1.700254006525983859e+05
2.520288904500274384e+03 1.649622866424831154e+05
2.537163948356688252e+03 1.603306701886337542e+05
2.478187475871088736e+03 1.598024396077256533e+05
2.488627702833142848e+03 1.547889585588151822e+05
