# Train Val
-5.149942594269911744e+00 -1.051031279563903809e+01
-1.058824384709199329e+01 -1.089598665237426722e+01
-1.086308996876080890e+01 -1.106720538139343191e+01
-1.094361898303031921e+01 -1.095844826698303187e+01
-1.097970675428708454e+01 -1.094570350646972656e+01
-1.100057609875996967e+01 -1.094782199859619176e+01
-1.100025317072868347e+01 -1.103411412239074707e+01
-1.099918286005655865e+01 -1.097550764083862340e+01
-1.103025900324185749e+01 -1.110679316520690918e+01
-1.101114661494890790e+01 -1.107677712440490758e+01
-1.104335212707519531e+01 -1.109714941978454661e+01
-1.104185130198796649e+01 -1.119191493988037145e+01
-1.102712415655454059e+01 -1.102136778831481934e+01
-1.107909605900446515e+01 -1.108595967292785645e+01
-1.109852696458498578e+01 -1.105211157798767019e+01
-1.113166333238283734e+01 -1.118371558189392090e+01
-1.118522695700327496e+01 -1.081963553428649938e+01
-1.127353236079216003e+01 -1.153329815864563024e+01
-1.128162085016568561e+01 -1.153434524536132777e+01
-1.147574697931607624e+01 -1.174173765182495188e+01
-1.177869862318038940e+01 -1.126682820320129430e+01
-1.173805963993072510e+01 -1.172859921455383336e+01
-1.184981682896614075e+01 -1.234980316162109304e+01
-1.206717648108800311e+01 -1.248907785415649485e+01
-1.231427754958470722e+01 -1.163401808738708532e+01
-1.233221594492594342e+01 -1.251727371215820384e+01
-1.267329583565394024e+01 -1.307005906105041504e+01
-1.263316494226455688e+01 -1.301022391319274973e+01
-1.275513272484143634e+01 -1.307383441925048828e+01
-1.284413839379946332e+01 -1.321690788269043004e+01
-1.284530560175577740e+01 -1.334865908622741770e+01
-1.303019350767135620e+01 -1.206267576217651438e+01
-1.293427370985349079e+01 -1.291342682838439870e+01
-1.318182148536046405e+01 -1.359924840927124023e+01
-1.319771284858385663e+01 -1.349652099609375000e+01
-1.311176165938377380e+01 -1.367941670417785716e+01
-1.312830068667729755e+01 -1.375470061302184988e+01
-1.350954859455426593e+01 -1.319199008941650320e+01
-1.328201741973559002e+01 -1.391182041168212891e+01
-1.355418298641840558e+01 -1.333928270339965749e+01
-1.370847729841868023e+01 -1.371583404541015661e+01
-1.342976603905359845e+01 -1.391729993820190359e+01
-1.377996660272280316e+01 -1.426508631706237828e+01
-1.366263885299364667e+01 -1.336620221138000453e+01
-1.368235278129577637e+01 -1.392603011131286550e+01
-1.381989631056785583e+01 -1.418231186866760218e+01
-1.379276997844378094e+01 -1.422193427085876394e+01
-1.393577983975410461e+01 -1.378710861206054616e+01
-1.391332678993543048e+01 -1.446051869392394984e+01
-1.384207640091578106e+01 -1.430280718803405726e+01
-1.407825564344724079e+01 -1.380056238174438477e+01
-1.395731417338053326e+01 -1.422232227325439524e+01
-1.409118419885635376e+01 -1.452048649787902868e+01
-1.425142894188562970e+01 -1.482402882575988734e+01
-1.407274198532104492e+01 -1.432777276039123571e+01
-1.439730985959370990e+01 -1.493325219154357875e+01
-1.415246533354123493e+01 -1.342049946784973180e+01
-1.411488770445187946e+01 -1.359123187065124583e+01
-1.432924291491508484e+01 -1.489660577774047923e+01
-1.445363395412763019e+01 -1.387035851478576731e+01
-1.461181701223055462e+01 -1.404399480819702184e+01
-1.421112891038258930e+01 -1.475832738876342809e+01
-1.456885910034179688e+01 -1.443937520980835032e+01
-1.446795401970545392e+01 -1.461646413803100586e+01
-1.488936630884806256e+01 -1.384824328422546458e+01
-1.445294705033302307e+01 -1.452333331108093262e+01
-1.444318014383316040e+01 -1.519201383590698207e+01
-1.470716851949691772e+01 -1.388816370964050328e+01
-1.464772836367289166e+01 -1.411432380676269460e+01
-1.453372141718864441e+01 -1.486138648986816335e+01
-1.468725874026616474e+01 -1.418906207084655691e+01
-1.433951921264330487e+01 -1.372152376174926758e+01
-1.468894267082214355e+01 -1.521592955589294505e+01
-1.482763208945592304e+01 -1.564220886230468821e+01
-1.496824768185615540e+01 -1.510545372962951660e+01
-1.495188188552856445e+01 -1.543283100128173757e+01
-1.472121005256970783e+01 -1.499580035209655726e+01
-1.504570702711741070e+01 -1.532141013145446706e+01
