# Min Max
1.633175536404646846e+04 1.073186659775635451e+08
2.864058101562011143e+04 2.838593036830042303e+07
2.043671349992790419e+04 1.858682317776194960e+07
1.898944887763403676e+04 1.528287960014644265e+07
1.895668862414533214e+04 1.014787726235030405e+07
1.601236679475653727e+04 7.458491481589742005e+06
1.117576494858184378e+04 5.454955767258433625e+06
9.949543544490052227e+03 3.531527465311753098e+06
8.947605067299142320e+03 2.420349391367962118e+06
9.043669425348944060e+03 1.959281156388550764e+06
8.358489128602001074e+03 1.537328641872745939e+06
7.798603308186510731e+03 1.122924217718998203e+06
7.127523171377082690e+03 9.904847692612963729e+05
7.027120627875986429e+03 8.560238524554450996e+05
7.131254842222324442e+03 7.764429752924717031e+05
6.563122225911857640e+03 7.999504821302845376e+05
5.960992902364082511e+03 7.182572057366324589e+05
5.732875767717779127e+03 7.296831920402131509e+05
5.650168233732429144e+03 7.043594987953803502e+05
5.385306307648249458e+03 6.656045745088469703e+05
5.160610518319851508e+03 6.318029053845024901e+05
4.959656992976445508e+03 6.073607953904020833e+05
4.939548929017720184e+03 5.937423076483270852e+05
4.685376432460853721e+03 5.737748530226720031e+05
4.590740890110678265e+03 5.296940246772918617e+05
4.495050553478233269e+03 4.800421122434257995e+05
4.367621287430068151e+03 4.621001832789929467e+05
4.275655853699237923e+03 4.397203611831614398e+05
4.102039573599761752e+03 4.095260156425473397e+05
3.991861501923920514e+03 3.935777285933065577e+05
3.981528777429166439e+03 3.784692517011119635e+05
3.871993631479202577e+03 3.592817106826038216e+05
3.866144467646427529e+03 3.527280729489230434e+05
3.668850947897478818e+03 3.341067455917438492e+05
3.622029565320725396e+03 3.216071205983005348e+05
3.575221280797673899e+03 3.134307915188908228e+05
3.579000720448495485e+03 2.926501828471128829e+05
3.453802777688591050e+03 2.937745099158249795e+05
3.403920639848245628e+03 2.893867604150627740e+05
3.391011645192886135e+03 2.793933165085756918e+05
3.287834205738350192e+03 2.755210872724455548e+05
3.243757188180218236e+03 2.655308782848966657e+05
3.269311022540889098e+03 2.550393819968349126e+05
3.167566530027184854e+03 2.458186338455244259e+05
3.132821480813684047e+03 2.439532014270914369e+05
3.091962982044515229e+03 2.425188592381081253e+05
3.090726407378367185e+03 2.352150196922105679e+05
3.006870164530829243e+03 2.208906449661873048e+05
2.995356704028270087e+03 2.182639312672956148e+05
2.967285321941759321e+03 2.097833832282670774e+05
2.931412756149864435e+03 2.099527771762602497e+05
2.937560582605924537e+03 2.031095227483799972e+05
2.894987474056969859e+03 1.989284222293546773e+05
2.875807782145499914e+03 1.931895293735390296e+05
2.845082039016780982e+03 1.913300616921635519e+05
2.779621254167878760e+03 1.840034346380179923e+05
2.771406395800010159e+03 1.821481703813313216e+05
2.785743022630736959e+03 1.770291316342404753e+05
2.779690956015584561e+03 1.778705114119151549e+05
2.707524351895545806e+03 1.727184079589145840e+05
2.703721004952952171e+03 1.685450607436678547e+05
2.668393925852379652e+03 1.636177981570629054e+05
2.663655628159338903e+03 1.595287319058761059e+05
2.634081974256140256e+03 1.593083135296277178e+05
2.643658607620326165e+03 1.540116425279670220e+05
2.592428169985616478e+03 1.526232874892282416e+05
2.612557917306712170e+03 1.507395915175458940e+05
2.592623159395574476e+03 1.483293784736429225e+05
2.581154172869798458e+03 1.457223837588464085e+05
2.572495465599867202e+03 1.439409067206975888e+05
2.541082121812234618e+03 1.409106413659880927e+05
2.521475559382108713e+03 1.387036381288550037e+05
2.512971280668809413e+03 1.370199845092588221e+05
2.514878815379984189e+03 1.341867105097381282e+05
2.507698564489143337e+03 1.335789787977546221e+05
2.485818055283004924e+03 1.322421386570878676e+05
2.454640314987785587e+03 1.302633068525926647e+05
2.451762513660782588e+03 1.281445592262857535e+05
2.453355842257920358e+03 1.252194612488364946e+05
-1.281837443786287308e+09 1.711517929385736250e+14
-1.195273186872922182e+09 6.318921156048355469e+13
2.385203027212132215e+08 2.515023385928839844e+13
9.272223474749937654e+06 6.828268860227708008e+12
1.035397024270839989e+08 1.498902492432102148e+13
3.537923474521049112e+07 4.344981988015146973e+12
1.530082785709689260e+08 8.764166380040472656e+12
2.387319708957310021e+07 1.724764857485348633e+12
7.803581582320846617e+06 1.076071891683666504e+12
2.543533414720501006e+07 4.325749087644862305e+12
5.091064832243797183e+07 7.200054166363711914e+12
2.777557935937940329e+07 1.759960455978811279e+12
1.266920455982138216e+07 8.083692725529355469e+11
9.947550831279264390e+07 6.040740821985583984e+12
1.771885262124422193e+07 1.172538990426274902e+12
7.748344632467411458e+06 5.421591634911217041e+11
3.799562992902398109e+05 4.507987465815559692e+11
2.663844987622206658e+07 1.866761306586609619e+12
1.486907767016827688e+07 7.085395680093177490e+11
3.017611239441247284e+07 4.894365681789092773e+12
1.785496363086657971e+07 1.137685544077777344e+12
9.346827716716673225e+06 4.776021146536064453e+11
5.811482630650453269e+06 3.436239125391065063e+11
8.021587084078134596e+07 4.221876078639249512e+12
1.154979184048409760e+07 8.383825574437302246e+11
6.037533207971189171e+06 3.842457533245738525e+11
3.738177842963784933e+06 2.774561143697199707e+11
1.701678121795099229e+06 2.183815824169508057e+11
1.817311703954695910e+07 8.593505770359284668e+11
1.663133988696427643e+07 1.104078845322481445e+12
1.207774785815493017e+07 5.090098750436768188e+11
6.704319362928524613e+06 3.498393684716619873e+11
2.010145517957727611e+07 3.241416518125279297e+12
1.251217083780746907e+07 7.863575227982370605e+11
7.158157831119187176e+06 3.294503529282158813e+11
4.394264581217020750e+06 2.422552272864902954e+11
2.486836709434725344e+06 1.877244779848022461e+11
6.341586677197019011e+07 3.035434022314098145e+12
7.695712065864395350e+06 5.910205937595784912e+11
4.723889993441563100e+06 2.499833763506076660e+11
2.516594949807330966e+06 1.811740074253801270e+11
1.914554724488912150e+06 1.453585317007664795e+11
-1.226727913294374943e+06 1.228336709814436340e+11
1.167956376575081423e+07 5.771503961031391602e+11
7.084322955235280097e+06 3.976499353300189819e+11
1.308431681867207587e+07 7.856192545636328125e+11
8.008350610868565738e+06 3.922774220617424927e+11
4.899610693214695901e+06 2.504316253244939575e+11
