# Train Val
4.587322791417439483e+00 -3.241966565450032367e-01
-1.375933788716793060e+00 -2.545183897018432617e+00
-2.886630197366078843e+00 -3.025851806004842270e+00
-3.148825109004974365e+00 -3.337087869644165039e+00
-3.225437959035237778e+00 -3.259294271469116211e+00
-3.264655252297719468e+00 -3.392300367355346680e+00
-3.303861002127329360e+00 -3.375761349995931138e+00
-3.298149446646372329e+00 -3.278968731562296401e+00
-3.343869745731353760e+00 -3.414843479792276870e+00
-3.371049066384633530e+00 -3.371223847071329605e+00
-3.330712954203287612e+00 -3.569171190261840820e+00
-3.401397327582041274e+00 -3.422573804855346680e+00
-3.621297478675842285e+00 -3.944692452748616684e+00
-3.953446606794992935e+00 -4.586732864379882812e+00
-4.686923106511433623e+00 -4.806343555450439453e+00
-4.997304598490397431e+00 -5.627910614013671875e+00
-5.542934417724609375e+00 -5.752301216125488281e+00
-5.724052985509236358e+00 -5.630294640858967803e+00
-5.726867834726969697e+00 -5.831051508585612275e+00
-5.685148278872172334e+00 -5.592087268829345703e+00
-5.781151175498962402e+00 -5.787659804026286103e+00
-5.836286266644795440e+00 -5.626959164937336944e+00
-5.857038378715515137e+00 -5.866554737091064453e+00
-5.804498871167500518e+00 -5.753675778706868194e+00
-5.861855308214823701e+00 -5.760131676991780303e+00
-5.827288707097371123e+00 -5.724366664886474609e+00
-5.902064959208170869e+00 -6.024532794952392578e+00
-5.912671526273091338e+00 -5.878634134928385713e+00
-5.785125136375427246e+00 -5.723937988281250000e+00
-5.885353525479634307e+00 -5.568892319997151397e+00
-5.989914774894714355e+00 -5.724845091501872041e+00
-5.918016672134399414e+00 -5.443266709645588897e+00
-6.035674850145976045e+00 -5.584229946136474609e+00
-6.151738007863362334e+00 -5.383129596710205078e+00
-6.008916338284810088e+00 -5.823453267415364287e+00
-6.062397400538126924e+00 -5.911272048950195312e+00
-6.268227656682332061e+00 -5.712126731872558594e+00
-6.278276999791462920e+00 -5.473882675170898438e+00
-6.208736062049865723e+00 -4.735259373982747100e+00
-5.974909186363220215e+00 -5.794288635253906250e+00
-6.345547914505004883e+00 -5.548822402954101562e+00
-6.467321077982584931e+00 -5.149011611938476562e+00
-6.637114485104878447e+00 -5.749483108520507812e+00
-6.652555028597514131e+00 -5.167755921681721709e+00
-6.239982485771179199e+00 -5.714517116546630859e+00
-6.598734815915425322e+00 -5.558431784311930635e+00
-6.813334663709004424e+00 -5.462536334991455078e+00
-6.968959331512451172e+00 -5.063227335611979463e+00
-7.091703454653422334e+00 -5.340242226918538115e+00
-6.643076419830322266e+00 -6.068737347920735381e+00
-6.804685672124226592e+00 -5.589395999908447266e+00
-7.003323952356974580e+00 -5.609610398610432647e+00
-7.176303068796793916e+00 -5.683089892069498994e+00
-7.195517222086588838e+00 -5.404768308003743194e+00
-7.047678391138712861e+00 -5.115808010101318359e+00
-7.256194790204365752e+00 -5.286931991577148438e+00
-7.547447601954142549e+00 -4.926552772521972656e+00
-7.452327569325764678e+00 -5.271302858988444306e+00
-7.302328944206237793e+00 -6.055207411448161103e+00
-7.661021828651428223e+00 -5.841360886891682647e+00
-7.834904432296752930e+00 -5.911412556966145537e+00
-7.983631014823913574e+00 -6.033923943837483428e+00
-7.886607885360717773e+00 -4.992089748382568359e+00
-7.605128248532612822e+00 -6.050100008646647431e+00
-7.975761016209919951e+00 -4.514262676239013672e+00
-6.765972812970479033e+00 -6.103267033894856475e+00
-7.629339575767517090e+00 -6.154112021128336885e+00
-8.086172223091125488e+00 -5.965897242228190400e+00
-8.639031807581583067e+00 -4.358691692352294922e+00
-7.689862012863159180e+00 -6.395853678385416963e+00
-8.403042793273925781e+00 -4.342240015665690400e+00
-7.619659066200256348e+00 -6.330763657887776397e+00
-7.968194484710693359e+00 -6.486172358194987275e+00
-8.795523285865783691e+00 -5.114058494567871094e+00
-8.841900030771890684e+00 -6.698383172353108428e+00
-8.266382018725076719e+00 -5.772879600524902344e+00
-8.270817597707113222e+00 -6.792570908864338897e+00
-9.068904995918273926e+00 -5.557152589162190459e+00
-8.113092939058939024e+00 -7.374876817067463897e+00
-9.452418804168701172e+00 -5.126911640167236328e+00
-9.155584653218587832e+00 -5.978084246317545869e+00
-8.093500097592672304e+00 -7.688333352406819365e+00
-9.379500468571981386e+00 -7.114682992299397490e+00
-9.962214072545370058e+00 -7.674775600433349609e+00
-1.031680663426717182e+01 -7.950518608093261719e+00
-9.969927271207174257e+00 -7.967285156250000000e+00
