# Min Max
6.537232028158772737e+05 3.767266276561764526e+10
5.697311992632020265e+05 2.803738459077602386e+10
3.439606430160664022e+05 2.372982716691533661e+10
3.517326928958948702e+05 2.071195566555606079e+10
1.852352628196012229e+05 1.705659290853337097e+10
-1.177378040489777923e+05 1.542051218235613251e+10
2.635137644726897776e+07 6.080234322884288330e+11
2.122170347941495478e+06 9.984219541718933105e+10
9.167280684275552630e+05 7.292807938600059509e+10
6.072846591306030750e+05 4.266747623747288513e+10
1.485994044331479818e+05 3.339952301571425247e+10
2.917566166289821267e+05 2.506841361148806381e+10
1.056952565212920308e+05 2.089640482689423752e+10
4.932581949238292873e+04 1.897319553101738358e+10
-3.146324656477198005e+04 1.586639734471682739e+10
-7.423129559309221804e+04 1.445043801106887817e+10
-6.112487282234728336e+05 1.386064049830416489e+10
3.483417370897430927e+06 7.490525907597674561e+10
3.246919777510056272e+06 7.806337422409526062e+10
2.491409239889262244e+06 5.506101654013207245e+10
1.080142264839919284e+06 4.034849981412867737e+10
3.308671238082546741e+06 8.819416154314321899e+10
2.272743559175334871e+06 6.076728403924570465e+10
1.432554049216242507e+06 3.991137983314073181e+10
8.725235010217875242e+05 3.035996915103196716e+10
3.541680506728682667e+05 2.462216118033554459e+10
3.627220014005102217e+06 1.073853906407730713e+11
2.447521386155596003e+06 6.559490211849654388e+10
1.366236716550052166e+06 4.534628855478256226e+10
9.130852185963932425e+05 3.213961074036879349e+10
4.901684695225581527e+05 2.541166651073281860e+10
2.925670928318984807e+05 2.116986284762400436e+10
-6.090535398789122701e+04 1.837105519560270309e+10
4.279828742172468454e+06 1.473192732334997864e+11
2.906516842234488577e+06 8.714072060341801453e+10
1.268732799602931365e+06 4.879659849679100037e+10
9.038915679449904710e+05 3.705280720094665527e+10
2.642338385685682297e+05 2.727898872867924118e+10
3.404498164481818676e+05 2.266658266872982788e+10
2.571070359414406121e+05 1.893090440588206100e+10
1.915313539223484695e+05 1.597145537249745941e+10
-1.709353778914213181e+05 1.449261507360347366e+10
-3.185858985671663284e+07 4.809665118879038696e+11
3.183147667861979455e+06 1.093805188665247498e+11
1.628222994968459010e+06 7.278539844874832153e+10
8.473298581511881202e+05 4.224834369265599823e+10
5.555859422332923859e+05 3.209007692099701691e+10
2.842868792017046362e+05 2.365979850051772690e+10
1.849010644591599703e+04 2.012668065725811768e+10
1.404568179490957409e+05 1.745978702569424820e+10
2.147277114766277373e+04 1.439943364031175232e+10
6.345462943464331329e+04 1.372472010850285339e+10
-2.000900577626004815e+05 1.320227432681656647e+10
2.397191201521867514e+07 5.185787329602857666e+11
1.705371454875826836e+06 8.722471078443270874e+10
8.163725588178914040e+05 6.463364381867279053e+10
1.858340468282680959e+05 3.767959329193486023e+10
-2.043880121221188456e+05 2.916269468813171005e+10
-5.681751957025751472e+04 2.205382946241173553e+10
-1.135535113923884928e+05 1.895212110075917053e+10
-3.989520402116030455e+05 1.610065213978577042e+10
-1.305259928453210741e+05 1.371360626711923599e+10
-1.129955072805881500e+05 1.250518333052037430e+10
-1.670410873719602823e+05 1.143105456723538971e+10
-5.587858759499564767e+05 1.068610076816518784e+10
2.380591860234530643e+06 6.145603708006452179e+10
1.915412204574164003e+06 4.580333054936016846e+10
2.429594216914577410e+06 6.567821563938485718e+10
1.922219246979901567e+06 4.644837611387899780e+10
1.012869538851141930e+06 3.343292158757420349e+10
4.329334925909452140e+05 2.512325648194500351e+10
2.571858558773860335e+06 7.035079807740791321e+10
2.022722812905503437e+06 5.168099123334759521e+10
9.377374818305075169e+05 3.419809466285546875e+10
5.998172293281108141e+05 2.627961366191458893e+10
3.204346082337498665e+05 2.102407380503767776e+10
-1.885155254392325878e+04 1.841080550305011368e+10
2.693511684873942286e+06 9.079039252754553223e+10
1.995589200851349160e+06 5.530277918902987671e+10
8.807327542118765414e+05 3.887230763884117126e+10
5.385557005438469350e+05 2.726305124577612686e+10
1.632051524292267859e+05 2.229038423440797043e+10
1.415401242854893208e+05 1.848306042796080780e+10
1.209271844885703176e+05 1.578172691396225357e+10
5.158284137976914644e+04 1.356438727042077255e+10
2.625628233466062695e+06 1.094031203280038147e+11
2.433120105388801545e+06 7.867271306405746460e+10
1.224272462001070380e+06 4.436010885751342010e+10
4.014380462963245809e+05 3.278093834311960220e+10
3.006279682379215956e+05 2.368529950821586990e+10
2.278782844180855900e+05 1.987658382774702835e+10
1.925603515150602907e+05 1.697338644424562836e+10
-7.418760669517330825e+04 1.392180004318457413e+10
7.540145879991352558e+03 1.283206652307199860e+10
-1.500171572679281235e+05 1.235606079360910797e+10
-4.146779505820930004e+07 3.995849455003715820e+11
2.596695505698658526e+06 9.037718726987738037e+10
1.166898019393436611e+06 6.358122548121448517e+10
4.669701195789165795e+05 3.709238069285798645e+10
3.245660095437020063e+05 2.770339467318104553e+10
1.552886879058089107e+05 2.054718689874750519e+10
6.429489790428057313e+04 1.790728210843313217e+10
8.941591689974069595e+04 1.525683176452605438e+10
-8.248656884323433042e+04 1.282748774806457138e+10
1.245493160229921341e+04 1.178418161366518784e+10
-1.947640105620063841e+05 1.082131718604375076e+10
-2.022727735345084220e+05 1.040499651402369308e+10
1.873424085101529956e+07 4.360295607423292236e+11
7.673149815923832357e+05 7.685072112871536255e+10
5.773664088156148791e+05 5.628652483175435638e+10
-7.390425094493851066e+04 3.256795842981533813e+10
1.899321523948013783e+04 2.535508877191839981e+10
2.331976678328588605e+03 1.901569946090446472e+10
-1.814798407176788896e+05 1.639938211470442581e+10
-1.626148432564157993e+05 1.374426183388496780e+10
-9.614205429156124592e+04 1.154074315402575302e+10
-3.690739453844651580e+05 1.075358094077970886e+10
-3.030052749276570976e+05 1.002593167855175018e+10
-2.804559006032273173e+05 9.711330172392467499e+09
-4.997189385869875550e+05 9.226772461122570038e+09
3.020375402785796526e-02 5.649727459886930703e-01
7.763649202935408999e-03 8.907717347704187383e-02
4.486811360133354243e-01 9.423960768492136708e-01
7.386807124258043533e-01 1.240541694072844647e+00
4.959880404907035523e-01 1.084615755208107046e+00
