# Train Val
-5.629237694044907592e+00 -8.232700729370117543e+00
-8.253527462482452393e+00 -8.155523705482483621e+00
-8.269579653938611941e+00 -8.297262811660766957e+00
-8.346305166681608156e+00 -8.373465895652770996e+00
-8.362290998299917177e+00 -8.417399263381957653e+00
-8.385584245125452085e+00 -8.347450876235962269e+00
-8.402542953689893679e+00 -8.330198597908019309e+00
-8.383283247550329165e+00 -8.467366409301757102e+00
-8.400340999166170164e+00 -8.468925619125366566e+00
-8.424471219380697207e+00 -8.417020940780640004e+00
-8.402871807416280703e+00 -8.368279337882995605e+00
-8.419386421640714602e+00 -8.430031061172485352e+00
-8.452343637744585081e+00 -8.390667176246642711e+00
-8.405608673890432314e+00 -8.499943399429321644e+00
-8.431149398287137942e+00 -8.432816910743714089e+00
-8.456577574213346438e+00 -8.567330861091614125e+00
-8.484755168358484312e+00 -8.483785963058471324e+00
-8.491547182202339172e+00 -8.526897716522217507e+00
-8.527256280183792114e+00 -8.659335970878601074e+00
-8.582386632760366396e+00 -8.700281691551207786e+00
-8.632771467169126467e+00 -8.797104501724243519e+00
-8.770348533987998962e+00 -8.532204008102416637e+00
-8.706086779634157224e+00 -8.730787658691406605e+00
-8.706263358394304319e+00 -8.657606101036071422e+00
-8.936867475509643555e+00 -8.994165277481078746e+00
-8.799554680784543947e+00 -8.943591785430907493e+00
-9.018016333381334348e+00 -8.848005533218383789e+00
-8.966603025794029236e+00 -9.097782897949219461e+00
-9.026065205534299807e+00 -8.896236705780030007e+00
-9.128399968147277832e+00 -8.912610173225402832e+00
-9.194869940479597048e+00 -9.188109970092773082e+00
-9.216558933258056641e+00 -9.276767253875732422e+00
-9.244477465748786926e+00 -9.271881151199341531e+00
-9.336020201444625854e+00 -9.329560232162474875e+00
-9.408895427982011839e+00 -9.417554950714110973e+00
-9.329855516552925110e+00 -9.141550421714782715e+00
-9.491962388157844543e+00 -9.416837310791015270e+00
-9.613430400689443545e+00 -9.523769950866698863e+00
-9.463615844647089048e+00 -9.531589484214782360e+00
-9.503853057821592287e+00 -9.507701969146728160e+00
-9.606555059552192688e+00 -9.677262163162231090e+00
-9.720917488137880369e+00 -8.913991498947144265e+00
-9.680281013250350952e+00 -9.279992818832397461e+00
-9.824272642532983824e+00 -9.584428334236145375e+00
-9.815982371568679810e+00 -9.740368080139159446e+00
-9.505234519640604063e+00 -9.609591770172119851e+00
-9.937389289339384035e+00 -9.386528468132018688e+00
-9.860021024942398071e+00 -9.605520009994506836e+00
-9.949881623188653990e+00 -9.216461133956908469e+00
-9.986265669266382261e+00 -9.865784502029418590e+00
-1.006334865589936634e+01 -9.599817419052124379e+00
-1.013752698898315430e+01 -9.659052371978759766e+00
-1.001175986727078815e+01 -9.936939954757690430e+00
-1.012127334872881512e+01 -9.939863157272338157e+00
-1.021650829911231995e+01 -1.012766776084899867e+01
-1.005873449146747589e+01 -9.924242830276488903e+00
-1.022368228435516357e+01 -1.021028404235839915e+01
-1.020980338255564313e+01 -9.984103822708130238e+00
-1.029236609737078290e+01 -1.010678553581237793e+01
-1.007430851956208606e+01 -1.000610051155090297e+01
-1.035755849877993207e+01 -1.008067522048950160e+01
-1.042981381217638592e+01 -1.010362763404846120e+01
-1.032176712155342102e+01 -1.027305827140808070e+01
-1.051912895341714282e+01 -1.049648900032043386e+01
-1.043813809752464294e+01 -1.042676849365234304e+01
-1.047809616724650006e+01 -9.194126200675963645e+00
